birth_id,linkage_cluster_id,b_gt_cluster_id
B_1871_001784,b-linkage-bundle-000252,b-gt-bundle-000584
B_1877_001804,b-linkage-bundle-000254,b-gt-bundle-000588
B_1873_002113,b-linkage-bundle-000293,b-gt-bundle-000681
B_1876_014728,b-linkage-bundle-000293,b-gt-bundle-000681
B_1873_002204,b-linkage-bundle-000304,b-gt-bundle-000713
B_1877_002205,b-linkage-bundle-000304,b-gt-bundle-000713
B_1872_002228,b-linkage-bundle-000308,b-gt-bundle-000721
B_1872_002262,b-linkage-bundle-000313,b-gt-bundle-000731
B_1874_002365,b-linkage-bundle-000325,b-gt-bundle-000758
B_1878_002367,b-linkage-bundle-000325,b-gt-bundle-000758
B_1872_002535,b-linkage-bundle-000347,b-gt-bundle-000806
B_1872_002617,b-linkage-bundle-000357,b-gt-bundle-000828
B_1873_002642,b-linkage-bundle-000362,b-gt-bundle-000837
B_1877_002643,b-linkage-bundle-000362,b-gt-bundle-000837
B_1879_002644,b-linkage-bundle-000362,b-gt-bundle-000837
B_1871_007593,b-linkage-bundle-000409,b-gt-bundle-000939
B_1874_007594,b-linkage-bundle-000409,b-gt-bundle-000939
B_1874_002988,b-linkage-bundle-000415,b-gt-bundle-000953
B_1876_002989,b-linkage-bundle-000415,b-gt-bundle-000953
B_1872_003017,b-linkage-bundle-000421,b-gt-bundle-000962
B_1873_003028,b-linkage-bundle-000423,b-gt-bundle-000965
B_1872_000510,b-linkage-bundle-000427,b-gt-bundle-000160
B_1874_000511,b-linkage-bundle-000427,b-gt-bundle-000160
B_1871_006300,b-linkage-bundle-000453,b-gt-bundle-001017
B_1875_003252,b-linkage-bundle-000460,b-gt-bundle-001034
B_1872_003396,b-linkage-bundle-000481,b-gt-bundle-001075
B_1871_003462,b-linkage-bundle-000487,b-gt-bundle-001092
B_1872_003482,b-linkage-bundle-000490,b-gt-bundle-001099
B_1874_003483,b-linkage-bundle-000490,b-gt-bundle-001099
B_1879_003484,b-linkage-bundle-000490,b-gt-bundle-001099
B_1871_003527,b-linkage-bundle-000497,b-gt-bundle-001110
B_1873_003528,b-linkage-bundle-000497,b-gt-bundle-001110
B_1874_003656,b-linkage-bundle-000514,b-gt-bundle-001137
B_1873_003718,b-linkage-bundle-000523,b-gt-bundle-001154
B_1872_003829,b-linkage-bundle-000540,b-gt-bundle-001186
B_1871_004284,b-linkage-bundle-000607,b-gt-bundle-001311
B_1871_004495,b-linkage-bundle-000637,b-gt-bundle-001371
B_1874_004496,b-linkage-bundle-000637,b-gt-bundle-001371
B_1879_004498,b-linkage-bundle-000637,b-gt-bundle-001371
B_1876_004545,b-linkage-bundle-000647,b-gt-bundle-001388
B_1872_001474,b-linkage-bundle-000651,b-gt-bundle-000481
B_1871_004728,b-linkage-bundle-000682,b-gt-bundle-001443
B_1873_004933,b-linkage-bundle-000717,b-gt-bundle-001498
B_1877_004935,b-linkage-bundle-000717,b-gt-bundle-001498
B_1872_002039,b-linkage-bundle-000721,b-gt-bundle-000660
B_1875_002040,b-linkage-bundle-000721,b-gt-bundle-000660
B_1880_002041,b-linkage-bundle-000721,b-gt-bundle-000660
B_1871_010356,b-linkage-bundle-000722,b-gt-bundle-001507
B_1875_010357,b-linkage-bundle-000722,b-gt-bundle-001507
B_1872_005042,b-linkage-bundle-000732,b-gt-bundle-001521
B_1873_005059,b-linkage-bundle-000738,b-gt-bundle-001533
B_1877_005062,b-linkage-bundle-000738,b-gt-bundle-001533
B_1872_005147,b-linkage-bundle-000752,b-gt-bundle-001553
B_1875_005148,b-linkage-bundle-000752,b-gt-bundle-001553
B_1878_005149,b-linkage-bundle-000752,b-gt-bundle-001553
B_1872_005159,b-linkage-bundle-000754,b-gt-bundle-001557
B_1878_005160,b-linkage-bundle-000754,b-gt-bundle-001557
B_1874_005173,b-linkage-bundle-000757,b-gt-bundle-001561
B_1871_005295,b-linkage-bundle-000778,b-gt-bundle-001603
B_1871_005336,b-linkage-bundle-000786,b-gt-bundle-001612
B_1871_002635,b-linkage-bundle-000807,b-gt-bundle-000811
B_1873_002543,b-linkage-bundle-000807,b-gt-bundle-000811
B_1874_005553,b-linkage-bundle-000825,b-gt-bundle-001668
B_1871_005746,b-linkage-bundle-000847,b-gt-bundle-001724
B_1874_005748,b-linkage-bundle-000847,b-gt-bundle-001724
B_1877_005751,b-linkage-bundle-000847,b-gt-bundle-001724
B_1872_005830,b-linkage-bundle-000860,b-gt-bundle-001705
B_1872_005980,b-linkage-bundle-000890,b-gt-bundle-001791
B_1875_003507,b-linkage-bundle-000916,b-gt-bundle-001106
B_1876_003508,b-linkage-bundle-000916,b-gt-bundle-001106
B_1875_006131,b-linkage-bundle-000921,b-gt-bundle-001832
B_1875_006164,b-linkage-bundle-000927,b-gt-bundle-001842
B_1872_000414,b-linkage-bundle-000943,b-gt-bundle-000131
B_1872_006253,b-linkage-bundle-000949,b-gt-bundle-001869
B_1875_006255,b-linkage-bundle-000949,b-gt-bundle-001869
B_1877_006256,b-linkage-bundle-000949,b-gt-bundle-001869
B_1879_006257,b-linkage-bundle-000949,b-gt-bundle-001869
B_1880_006258,b-linkage-bundle-000949,b-gt-bundle-001869
B_1873_008140,b-linkage-bundle-000952,b-gt-bundle-001870
B_1872_000384,b-linkage-bundle-000968,b-gt-bundle-000120
B_1875_000385,b-linkage-bundle-000968,b-gt-bundle-000120
B_1877_000386,b-linkage-bundle-000968,b-gt-bundle-000120
B_1871_006376,b-linkage-bundle-000971,b-gt-bundle-001898
B_1871_006390,b-linkage-bundle-000974,b-gt-bundle-001901
B_1875_006391,b-linkage-bundle-000974,b-gt-bundle-001901
B_1875_006427,b-linkage-bundle-000976,b-gt-bundle-001907
B_1873_006575,b-linkage-bundle-001001,b-gt-bundle-001944
B_1880_006670,b-linkage-bundle-001022,b-gt-bundle-001974
B_1875_006747,b-linkage-bundle-001032,b-gt-bundle-001983
B_1878_006748,b-linkage-bundle-001032,b-gt-bundle-001983
B_1871_006760,b-linkage-bundle-001035,b-gt-bundle-001985
B_1876_006763,b-linkage-bundle-001035,b-gt-bundle-001985
B_1871_001632,b-linkage-bundle-001064,b-gt-bundle-000532
B_1874_001634,b-linkage-bundle-001064,b-gt-bundle-000532
B_1877_001635,b-linkage-bundle-001064,b-gt-bundle-000532
B_1879_001637,b-linkage-bundle-001064,b-gt-bundle-000532
B_1872_006983,b-linkage-bundle-001080,b-gt-bundle-002052
B_1872_007118,b-linkage-bundle-001102,b-gt-bundle-002078
B_1876_007127,b-linkage-bundle-001103,b-gt-bundle-002080
B_1873_002212,b-linkage-bundle-001106,b-gt-bundle-000715
B_1876_002214,b-linkage-bundle-001106,b-gt-bundle-000715
B_1873_007151,b-linkage-bundle-001110,b-gt-bundle-002088
B_1873_007192,b-linkage-bundle-001118,b-gt-bundle-002094
B_1873_002027,b-linkage-bundle-001133,b-gt-bundle-000657
B_1875_009565,b-linkage-bundle-001140,b-gt-bundle-000649
B_1877_009566,b-linkage-bundle-001140,b-gt-bundle-000649
B_1875_007300,b-linkage-bundle-001141,b-gt-bundle-002121
B_1877_007301,b-linkage-bundle-001141,b-gt-bundle-002121
B_1872_007322,b-linkage-bundle-001143,b-gt-bundle-002125
B_1872_004004,b-linkage-bundle-001160,b-gt-bundle-001232
B_1874_002347,b-linkage-bundle-001163,b-gt-bundle-000754
B_1876_002348,b-linkage-bundle-001163,b-gt-bundle-000754
B_1871_002777,b-linkage-bundle-001199,b-gt-bundle-000882
B_1873_002779,b-linkage-bundle-001199,b-gt-bundle-000882
B_1872_005747,b-linkage-bundle-001231,b-gt-bundle-001725
B_1875_005749,b-linkage-bundle-001231,b-gt-bundle-001725
B_1876_005750,b-linkage-bundle-001231,b-gt-bundle-001725
B_1878_005752,b-linkage-bundle-001231,b-gt-bundle-001725
B_1872_007775,b-linkage-bundle-001243,b-gt-bundle-002238
B_1874_000051,b-linkage-bundle-001245,b-gt-bundle-000014
B_1873_007819,b-linkage-bundle-001255,b-gt-bundle-002250
B_1876_007820,b-linkage-bundle-001255,b-gt-bundle-002250
B_1873_007881,b-linkage-bundle-001265,b-gt-bundle-002264
B_1875_007882,b-linkage-bundle-001265,b-gt-bundle-002264
B_1874_007977,b-linkage-bundle-001277,b-gt-bundle-002279
B_1872_004015,b-linkage-bundle-001337,b-gt-bundle-000316
B_1872_004241,b-linkage-bundle-001368,b-gt-bundle-001299
B_1873_004227,b-linkage-bundle-001370,b-gt-bundle-001295
B_1872_008382,b-linkage-bundle-001383,b-gt-bundle-002363
B_1871_011514,b-linkage-bundle-001392,b-gt-bundle-002372
B_1872_008525,b-linkage-bundle-001407,b-gt-bundle-002393
B_1877_008527,b-linkage-bundle-001407,b-gt-bundle-002393
B_1873_002081,b-linkage-bundle-001432,b-gt-bundle-000673
B_1876_002082,b-linkage-bundle-001432,b-gt-bundle-000673
B_1878_002083,b-linkage-bundle-001432,b-gt-bundle-000673
B_1871_008725,b-linkage-bundle-001449,b-gt-bundle-002442
B_1875_008726,b-linkage-bundle-001449,b-gt-bundle-002442
B_1872_008941,b-linkage-bundle-001450,b-gt-bundle-001685
B_1872_004817,b-linkage-bundle-001452,b-gt-bundle-001467
B_1873_004818,b-linkage-bundle-001452,b-gt-bundle-001467
B_1876_004819,b-linkage-bundle-001452,b-gt-bundle-001467
B_1873_004912,b-linkage-bundle-001453,b-gt-bundle-001492
B_1871_002149,b-linkage-bundle-001455,b-gt-bundle-000698
B_1874_002150,b-linkage-bundle-001455,b-gt-bundle-000698
B_1876_002151,b-linkage-bundle-001455,b-gt-bundle-000698
B_1874_008742,b-linkage-bundle-001456,b-gt-bundle-002445
B_1871_002134,b-linkage-bundle-001459,b-gt-bundle-000689
B_1876_004846,b-linkage-bundle-001460,b-gt-bundle-001472
B_1874_005198,b-linkage-bundle-001469,b-gt-bundle-000776
B_1872_008825,b-linkage-bundle-001485,b-gt-bundle-002457
B_1874_008812,b-linkage-bundle-001485,b-gt-bundle-002457
B_1877_008813,b-linkage-bundle-001485,b-gt-bundle-002457
B_1872_008846,b-linkage-bundle-001493,b-gt-bundle-001649
B_1874_008847,b-linkage-bundle-001493,b-gt-bundle-001649
B_1880_008855,b-linkage-bundle-001495,b-gt-bundle-002464
B_1872_005440,b-linkage-bundle-001497,b-gt-bundle-001639
B_1876_005441,b-linkage-bundle-001497,b-gt-bundle-001639
B_1872_007553,b-linkage-bundle-001525,b-gt-bundle-002186
B_1873_007554,b-linkage-bundle-001525,b-gt-bundle-002186
B_1875_007555,b-linkage-bundle-001525,b-gt-bundle-002186
B_1878_007556,b-linkage-bundle-001525,b-gt-bundle-002186
B_1880_007557,b-linkage-bundle-001525,b-gt-bundle-002186
B_1871_003041,b-linkage-bundle-001533,b-gt-bundle-000968
B_1875_003042,b-linkage-bundle-001533,b-gt-bundle-000968
B_1872_009074,b-linkage-bundle-001546,b-gt-bundle-002516
B_1873_009075,b-linkage-bundle-001546,b-gt-bundle-002516
B_1875_009076,b-linkage-bundle-001546,b-gt-bundle-002516
B_1877_009077,b-linkage-bundle-001546,b-gt-bundle-002516
B_1879_009078,b-linkage-bundle-001546,b-gt-bundle-002516
B_1880_009079,b-linkage-bundle-001546,b-gt-bundle-002516
B_1872_008883,b-linkage-bundle-001547,b-gt-bundle-002470
B_1875_008884,b-linkage-bundle-001547,b-gt-bundle-002470
B_1876_008885,b-linkage-bundle-001547,b-gt-bundle-002470
B_1878_008886,b-linkage-bundle-001547,b-gt-bundle-002470
B_1880_008887,b-linkage-bundle-001547,b-gt-bundle-002470
B_1876_009083,b-linkage-bundle-001550,b-gt-bundle-002517
B_1872_003169,b-linkage-bundle-001556,b-gt-bundle-001011
B_1873_006377,b-linkage-bundle-001564,b-gt-bundle-001898
B_1872_003328,b-linkage-bundle-001578,b-gt-bundle-001054
B_1880_003332,b-linkage-bundle-001578,b-gt-bundle-001054
B_1873_002641,b-linkage-bundle-001581,b-gt-bundle-000838
B_1875_006210,b-linkage-bundle-001581,b-gt-bundle-000838
B_1872_009188,b-linkage-bundle-001582,b-gt-bundle-002539
B_1875_009189,b-linkage-bundle-001582,b-gt-bundle-002539
B_1880_015705,b-linkage-bundle-001582,b-gt-bundle-002539
B_1876_003625,b-linkage-bundle-001601,b-gt-bundle-001132
B_1878_003626,b-linkage-bundle-001601,b-gt-bundle-001132
B_1871_009245,b-linkage-bundle-001606,b-gt-bundle-002274
B_1873_009246,b-linkage-bundle-001606,b-gt-bundle-002274
B_1876_009248,b-linkage-bundle-001606,b-gt-bundle-002274
B_1872_000970,b-linkage-bundle-001637,b-gt-bundle-000308
B_1877_004273,b-linkage-bundle-001657,b-gt-bundle-001309
B_1876_009386,b-linkage-bundle-001678,b-gt-bundle-002568
B_1872_009401,b-linkage-bundle-001681,b-gt-bundle-002570
B_1875_009402,b-linkage-bundle-001681,b-gt-bundle-002570
B_1877_009403,b-linkage-bundle-001681,b-gt-bundle-002570
B_1879_009404,b-linkage-bundle-001681,b-gt-bundle-002570
B_1873_007050,b-linkage-bundle-001690,b-gt-bundle-000801
B_1875_007051,b-linkage-bundle-001690,b-gt-bundle-000801
B_1877_007052,b-linkage-bundle-001690,b-gt-bundle-000801
B_1873_001611,b-linkage-bundle-001692,b-gt-bundle-000526
B_1876_001612,b-linkage-bundle-001692,b-gt-bundle-000526
B_1878_001613,b-linkage-bundle-001692,b-gt-bundle-000526
B_1873_001431,b-linkage-bundle-001697,b-gt-bundle-000467
B_1876_001432,b-linkage-bundle-001697,b-gt-bundle-000467
B_1873_005029,b-linkage-bundle-001723,b-gt-bundle-001527
B_1876_005030,b-linkage-bundle-001723,b-gt-bundle-001527
B_1874_007332,b-linkage-bundle-001726,b-gt-bundle-002127
B_1878_007333,b-linkage-bundle-001726,b-gt-bundle-002127
B_1873_007181,b-linkage-bundle-001733,b-gt-bundle-000624
B_1872_009583,b-linkage-bundle-001735,b-gt-bundle-002611
B_1874_009584,b-linkage-bundle-001735,b-gt-bundle-002611
B_1876_009585,b-linkage-bundle-001735,b-gt-bundle-002611
B_1878_009587,b-linkage-bundle-001735,b-gt-bundle-002611
B_1871_004889,b-linkage-bundle-001739,b-gt-bundle-001485
B_1872_007204,b-linkage-bundle-001740,b-gt-bundle-002096
B_1875_007205,b-linkage-bundle-001740,b-gt-bundle-002096
B_1878_007206,b-linkage-bundle-001740,b-gt-bundle-002096
B_1872_005109,b-linkage-bundle-001744,b-gt-bundle-001547
B_1876_005110,b-linkage-bundle-001744,b-gt-bundle-001547
B_1878_005111,b-linkage-bundle-001744,b-gt-bundle-001547
B_1874_005141,b-linkage-bundle-001746,b-gt-bundle-001552
B_1872_009660,b-linkage-bundle-001765,b-gt-bundle-002634
B_1872_007452,b-linkage-bundle-001768,b-gt-bundle-002159
B_1875_007453,b-linkage-bundle-001768,b-gt-bundle-002159
B_1878_007455,b-linkage-bundle-001768,b-gt-bundle-002159
B_1871_007421,b-linkage-bundle-001774,b-gt-bundle-002153
B_1874_007422,b-linkage-bundle-001774,b-gt-bundle-002153
B_1876_007423,b-linkage-bundle-001774,b-gt-bundle-002153
B_1877_007499,b-linkage-bundle-001774,b-gt-bundle-002153
B_1880_007425,b-linkage-bundle-001774,b-gt-bundle-002153
B_1873_009677,b-linkage-bundle-001779,b-gt-bundle-002638
B_1872_007604,b-linkage-bundle-001820,b-gt-bundle-002199
B_1871_000094,b-linkage-bundle-001824,b-gt-bundle-000027
B_1875_013463,b-linkage-bundle-001826,b-gt-bundle-000008
B_1876_000030,b-linkage-bundle-001826,b-gt-bundle-000008
B_1878_013464,b-linkage-bundle-001826,b-gt-bundle-000008
B_1880_013465,b-linkage-bundle-001826,b-gt-bundle-000008
B_1871_009876,b-linkage-bundle-001837,b-gt-bundle-002684
B_1873_006145,b-linkage-bundle-001850,b-gt-bundle-001835
B_1873_009922,b-linkage-bundle-001854,b-gt-bundle-002692
B_1875_014266,b-linkage-bundle-001854,b-gt-bundle-002692
B_1877_009924,b-linkage-bundle-001854,b-gt-bundle-002692
B_1874_003004,b-linkage-bundle-001870,b-gt-bundle-000958
B_1871_010005,b-linkage-bundle-001892,b-gt-bundle-002528
B_1873_010006,b-linkage-bundle-001892,b-gt-bundle-002528
B_1874_001037,b-linkage-bundle-001914,b-gt-bundle-000332
B_1872_004080,b-linkage-bundle-001915,b-gt-bundle-001252
B_1875_004082,b-linkage-bundle-001915,b-gt-bundle-001252
B_1872_010122,b-linkage-bundle-001925,b-gt-bundle-002732
B_1874_010123,b-linkage-bundle-001925,b-gt-bundle-002732
B_1872_006719,b-linkage-bundle-001941,b-gt-bundle-001979
B_1876_010184,b-linkage-bundle-001946,b-gt-bundle-002741
B_1878_010185,b-linkage-bundle-001946,b-gt-bundle-002741
B_1881_010186,b-linkage-bundle-001946,b-gt-bundle-002741
B_1871_002561,b-linkage-bundle-001955,b-gt-bundle-000816
B_1873_002562,b-linkage-bundle-001955,b-gt-bundle-000816
B_1876_002563,b-linkage-bundle-001955,b-gt-bundle-000816
B_1879_002564,b-linkage-bundle-001955,b-gt-bundle-000816
B_1874_006933,b-linkage-bundle-001969,b-gt-bundle-000529
B_1872_008564,b-linkage-bundle-001980,b-gt-bundle-002402
B_1875_008565,b-linkage-bundle-001980,b-gt-bundle-002402
B_1878_008567,b-linkage-bundle-001980,b-gt-bundle-002402
B_1873_010337,b-linkage-bundle-001994,b-gt-bundle-002766
B_1875_010338,b-linkage-bundle-001994,b-gt-bundle-002766
B_1874_005646,b-linkage-bundle-001997,b-gt-bundle-001698
B_1874_008942,b-linkage-bundle-002008,b-gt-bundle-001685
B_1877_008943,b-linkage-bundle-002008,b-gt-bundle-001685
B_1874_010413,b-linkage-bundle-002012,b-gt-bundle-002778
B_1873_005073,b-linkage-bundle-002013,b-gt-bundle-000668
B_1875_007368,b-linkage-bundle-002022,b-gt-bundle-002137
B_1871_010444,b-linkage-bundle-002030,b-gt-bundle-002786
B_1871_010445,b-linkage-bundle-002030,b-gt-bundle-002786
B_1875_010447,b-linkage-bundle-002030,b-gt-bundle-002786
B_1878_010449,b-linkage-bundle-002030,b-gt-bundle-002786
B_1877_009668,b-linkage-bundle-002032,b-gt-bundle-000743
B_1878_002309,b-linkage-bundle-002032,b-gt-bundle-000743
B_1872_010469,b-linkage-bundle-002033,b-gt-bundle-002789
B_1875_010470,b-linkage-bundle-002033,b-gt-bundle-002789
B_1872_008852,b-linkage-bundle-002037,b-gt-bundle-000260
B_1871_002405,b-linkage-bundle-002049,b-gt-bundle-000775
B_1874_002406,b-linkage-bundle-002049,b-gt-bundle-000775
B_1873_010505,b-linkage-bundle-002051,b-gt-bundle-002796
B_1876_010507,b-linkage-bundle-002051,b-gt-bundle-002796
B_1871_002847,b-linkage-bundle-002068,b-gt-bundle-000907
B_1874_002848,b-linkage-bundle-002068,b-gt-bundle-000907
B_1875_010584,b-linkage-bundle-002079,b-gt-bundle-002813
B_1880_002891,b-linkage-bundle-002091,b-gt-bundle-000924
B_1874_007922,b-linkage-bundle-002112,b-gt-bundle-002272
B_1874_009126,b-linkage-bundle-002114,b-gt-bundle-002525
B_1872_006467,b-linkage-bundle-002120,b-gt-bundle-001915
B_1877_006470,b-linkage-bundle-002120,b-gt-bundle-001915
B_1871_010713,b-linkage-bundle-002128,b-gt-bundle-002843
B_1877_010716,b-linkage-bundle-002128,b-gt-bundle-002843
B_1878_010717,b-linkage-bundle-002128,b-gt-bundle-002843
B_1880_010718,b-linkage-bundle-002128,b-gt-bundle-002843
B_1875_010740,b-linkage-bundle-002135,b-gt-bundle-002695
B_1876_010742,b-linkage-bundle-002135,b-gt-bundle-002695
B_1878_010743,b-linkage-bundle-002135,b-gt-bundle-002695
B_1876_006313,b-linkage-bundle-002148,b-gt-bundle-001111
B_1872_013141,b-linkage-bundle-002149,b-gt-bundle-000111
B_1873_001224,b-linkage-bundle-002169,b-gt-bundle-000406
B_1875_006545,b-linkage-bundle-002172,b-gt-bundle-001936
B_1871_010859,b-linkage-bundle-002178,b-gt-bundle-002871
B_1875_010862,b-linkage-bundle-002178,b-gt-bundle-002871
B_1878_010864,b-linkage-bundle-002178,b-gt-bundle-002871
B_1871_008336,b-linkage-bundle-002198,b-gt-bundle-002349
B_1875_008338,b-linkage-bundle-002198,b-gt-bundle-002349
B_1877_010069,b-linkage-bundle-002198,b-gt-bundle-002349
B_1881_000889,b-linkage-bundle-002202,b-gt-bundle-000280
B_1875_008305,b-linkage-bundle-002214,b-gt-bundle-001974
B_1872_003930,b-linkage-bundle-002216,b-gt-bundle-001210
B_1876_003931,b-linkage-bundle-002216,b-gt-bundle-001210
B_1879_004332,b-linkage-bundle-002216,b-gt-bundle-001210
B_1871_001160,b-linkage-bundle-002217,b-gt-bundle-000384
B_1875_004228,b-linkage-bundle-002218,b-gt-bundle-001295
B_1877_014908,b-linkage-bundle-002218,b-gt-bundle-001295
B_1879_004231,b-linkage-bundle-002218,b-gt-bundle-001295
B_1872_013297,b-linkage-bundle-002221,b-gt-bundle-000028
B_1875_000095,b-linkage-bundle-002221,b-gt-bundle-000028
B_1878_000096,b-linkage-bundle-002221,b-gt-bundle-000028
B_1879_010969,b-linkage-bundle-002226,b-gt-bundle-002185
B_1872_012348,b-linkage-bundle-002236,b-gt-bundle-000559
B_1875_012349,b-linkage-bundle-002236,b-gt-bundle-000559
B_1877_012351,b-linkage-bundle-002236,b-gt-bundle-000559
B_1874_011037,b-linkage-bundle-002250,b-gt-bundle-002903
B_1879_011059,b-linkage-bundle-002257,b-gt-bundle-002907
B_1873_007175,b-linkage-bundle-002261,b-gt-bundle-002091
B_1872_011128,b-linkage-bundle-002283,b-gt-bundle-002920
B_1871_013001,b-linkage-bundle-002288,b-gt-bundle-000781
B_1875_008794,b-linkage-bundle-002288,b-gt-bundle-000781
B_1875_002366,b-linkage-bundle-002294,b-gt-bundle-000759
B_1871_005829,b-linkage-bundle-002305,b-gt-bundle-001745
B_1872_010617,b-linkage-bundle-002310,b-gt-bundle-002822
B_1874_010618,b-linkage-bundle-002310,b-gt-bundle-002822
B_1876_009730,b-linkage-bundle-002311,b-gt-bundle-002651
B_1878_009731,b-linkage-bundle-002311,b-gt-bundle-002651
B_1879_009732,b-linkage-bundle-002311,b-gt-bundle-002651
B_1873_013462,b-linkage-bundle-002322,b-gt-bundle-000008
B_1872_007794,b-linkage-bundle-002331,b-gt-bundle-002245
B_1874_007795,b-linkage-bundle-002331,b-gt-bundle-002245
B_1876_007796,b-linkage-bundle-002331,b-gt-bundle-002245
B_1878_007797,b-linkage-bundle-002331,b-gt-bundle-002245
B_1872_005987,b-linkage-bundle-002333,b-gt-bundle-000006
B_1873_007856,b-linkage-bundle-002335,b-gt-bundle-000428
B_1877_007857,b-linkage-bundle-002335,b-gt-bundle-000428
B_1871_000851,b-linkage-bundle-002348,b-gt-bundle-000273
B_1873_000852,b-linkage-bundle-002348,b-gt-bundle-000273
B_1875_000853,b-linkage-bundle-002348,b-gt-bundle-000273
B_1877_000854,b-linkage-bundle-002348,b-gt-bundle-000273
B_1871_011272,b-linkage-bundle-002349,b-gt-bundle-002952
B_1876_011274,b-linkage-bundle-002349,b-gt-bundle-002952
B_1879_011277,b-linkage-bundle-002349,b-gt-bundle-002952
B_1874_003804,b-linkage-bundle-002351,b-gt-bundle-001181
B_1873_003455,b-linkage-bundle-002352,b-gt-bundle-001091
B_1876_003456,b-linkage-bundle-002352,b-gt-bundle-001091
B_1880_003457,b-linkage-bundle-002352,b-gt-bundle-001091
B_1871_000582,b-linkage-bundle-002354,b-gt-bundle-000182
B_1874_000583,b-linkage-bundle-002354,b-gt-bundle-000182
B_1876_014495,b-linkage-bundle-002354,b-gt-bundle-000182
B_1878_000587,b-linkage-bundle-002354,b-gt-bundle-000182
B_1871_005412,b-linkage-bundle-002362,b-gt-bundle-001634
B_1872_000180,b-linkage-bundle-002364,b-gt-bundle-000059
B_1877_000586,b-linkage-bundle-002371,b-gt-bundle-000088
B_1872_011308,b-linkage-bundle-002372,b-gt-bundle-000130
B_1873_011309,b-linkage-bundle-002372,b-gt-bundle-000130
B_1873_009094,b-linkage-bundle-002376,b-gt-bundle-002519
B_1875_009095,b-linkage-bundle-002376,b-gt-bundle-002519
B_1878_009096,b-linkage-bundle-002376,b-gt-bundle-002519
B_1879_009097,b-linkage-bundle-002376,b-gt-bundle-002519
B_1871_000394,b-linkage-bundle-002377,b-gt-bundle-000123
B_1876_000396,b-linkage-bundle-002377,b-gt-bundle-000123
B_1877_006484,b-linkage-bundle-002400,b-gt-bundle-001919
B_1873_011362,b-linkage-bundle-002402,b-gt-bundle-002966
B_1877_011364,b-linkage-bundle-002402,b-gt-bundle-002966
B_1878_011365,b-linkage-bundle-002402,b-gt-bundle-002966
B_1880_011366,b-linkage-bundle-002402,b-gt-bundle-002966
B_1872_011389,b-linkage-bundle-002409,b-gt-bundle-002681
B_1876_011391,b-linkage-bundle-002409,b-gt-bundle-002681
B_1878_011393,b-linkage-bundle-002409,b-gt-bundle-002681
B_1880_011394,b-linkage-bundle-002409,b-gt-bundle-002681
B_1879_010029,b-linkage-bundle-002433,b-gt-bundle-002718
B_1873_010860,b-linkage-bundle-002437,b-gt-bundle-002871
B_1874_011432,b-linkage-bundle-002440,b-gt-bundle-002974
B_1878_011433,b-linkage-bundle-002440,b-gt-bundle-002974
