birth_id,linkage_cluster_id,b_gt_cluster_id
B_1876_014547,b-linkage-bundle-000041,b-gt-bundle-003582
B_1878_014548,b-linkage-bundle-000041,b-gt-bundle-003582
B_1880_014549,b-linkage-bundle-000041,b-gt-bundle-003582
B_1878_008059,b-linkage-bundle-000042,b-gt-bundle-002305
B_1880_008060,b-linkage-bundle-000042,b-gt-bundle-002305
B_1881_009191,b-linkage-bundle-000042,b-gt-bundle-002540
B_1873_000322,b-linkage-bundle-000044,b-gt-bundle-000099
B_1877_003751,b-linkage-bundle-000044,b-gt-bundle-000099
B_1878_000325,b-linkage-bundle-000044,b-gt-bundle-000100
B_1880_006485,b-linkage-bundle-000044,b-gt-bundle-000099
B_1872_000365,b-linkage-bundle-000049,b-gt-bundle-000115
B_1874_000366,b-linkage-bundle-000049,b-gt-bundle-000115
B_1877_000367,b-linkage-bundle-000049,b-gt-bundle-000115
B_1872_000374,b-linkage-bundle-000050,b-gt-bundle-000117
B_1876_000376,b-linkage-bundle-000050,b-gt-bundle-000117
B_1878_000377,b-linkage-bundle-000050,b-gt-bundle-000117
B_1873_009905,b-linkage-bundle-000052,b-gt-bundle-000122
B_1875_009906,b-linkage-bundle-000052,b-gt-bundle-000122
B_1879_009907,b-linkage-bundle-000052,b-gt-bundle-000122
B_1880_009908,b-linkage-bundle-000052,b-gt-bundle-000122
B_1873_000271,b-linkage-bundle-000055,b-gt-bundle-000088
B_1872_000414,b-linkage-bundle-000056,b-gt-bundle-000131
B_1872_000442,b-linkage-bundle-000059,b-gt-bundle-000136
B_1873_000447,b-linkage-bundle-000060,b-gt-bundle-000137
B_1875_000448,b-linkage-bundle-000060,b-gt-bundle-000137
B_1877_006243,b-linkage-bundle-000060,b-gt-bundle-001006
B_1872_000454,b-linkage-bundle-000061,b-gt-bundle-000140
B_1875_011259,b-linkage-bundle-000061,b-gt-bundle-000140
B_1877_011260,b-linkage-bundle-000061,b-gt-bundle-000140
B_1879_000403,b-linkage-bundle-000062,b-gt-bundle-000127
B_1876_000482,b-linkage-bundle-000064,b-gt-bundle-000149
B_1874_009126,b-linkage-bundle-000066,b-gt-bundle-002525
B_1879_009127,b-linkage-bundle-000066,b-gt-bundle-002526
B_1876_000494,b-linkage-bundle-000067,b-gt-bundle-000158
B_1877_000495,b-linkage-bundle-000067,b-gt-bundle-000158
B_1880_012672,b-linkage-bundle-000067,b-gt-bundle-003204
B_1875_003727,b-linkage-bundle-000068,b-gt-bundle-000161
B_1876_003728,b-linkage-bundle-000068,b-gt-bundle-000161
B_1878_000512,b-linkage-bundle-000068,b-gt-bundle-000161
B_1871_000542,b-linkage-bundle-000072,b-gt-bundle-000172
B_1871_000552,b-linkage-bundle-000073,b-gt-bundle-000176
B_1877_000555,b-linkage-bundle-000073,b-gt-bundle-000176
B_1879_000556,b-linkage-bundle-000073,b-gt-bundle-000176
B_1872_000571,b-linkage-bundle-000074,b-gt-bundle-000180
B_1874_000572,b-linkage-bundle-000074,b-gt-bundle-000180
B_1872_012254,b-linkage-bundle-000075,b-gt-bundle-003127
B_1876_011310,b-linkage-bundle-000075,b-gt-bundle-000130
B_1878_012255,b-linkage-bundle-000075,b-gt-bundle-000130
B_1873_000615,b-linkage-bundle-000077,b-gt-bundle-000197
B_1876_012780,b-linkage-bundle-000077,b-gt-bundle-003233
B_1877_012781,b-linkage-bundle-000077,b-gt-bundle-003233
B_1872_000608,b-linkage-bundle-000078,b-gt-bundle-000191
B_1872_013143,b-linkage-bundle-000082,b-gt-bundle-003305
B_1871_000641,b-linkage-bundle-000083,b-gt-bundle-000204
B_1873_000642,b-linkage-bundle-000083,b-gt-bundle-000204
B_1872_000654,b-linkage-bundle-000085,b-gt-bundle-000209
B_1875_000655,b-linkage-bundle-000085,b-gt-bundle-000209
B_1877_000656,b-linkage-bundle-000085,b-gt-bundle-000209
B_1871_008078,b-linkage-bundle-000087,b-gt-bundle-002308
B_1873_008079,b-linkage-bundle-000087,b-gt-bundle-002308
B_1874_008080,b-linkage-bundle-000087,b-gt-bundle-002308
B_1876_008081,b-linkage-bundle-000087,b-gt-bundle-002308
B_1878_008083,b-linkage-bundle-000087,b-gt-bundle-002308
B_1880_008085,b-linkage-bundle-000087,b-gt-bundle-002308
B_1872_008071,b-linkage-bundle-000088,b-gt-bundle-000217
B_1877_008072,b-linkage-bundle-000088,b-gt-bundle-000217
B_1877_000685,b-linkage-bundle-000089,b-gt-bundle-000221
B_1873_000286,b-linkage-bundle-000090,b-gt-bundle-000090
B_1875_010788,b-linkage-bundle-000090,b-gt-bundle-000090
B_1878_000695,b-linkage-bundle-000090,b-gt-bundle-000090
B_1871_000701,b-linkage-bundle-000091,b-gt-bundle-000223
B_1872_000702,b-linkage-bundle-000091,b-gt-bundle-000224
B_1874_006232,b-linkage-bundle-000091,b-gt-bundle-000224
B_1876_000703,b-linkage-bundle-000091,b-gt-bundle-000224
B_1878_000704,b-linkage-bundle-000091,b-gt-bundle-000224
B_1872_000712,b-linkage-bundle-000092,b-gt-bundle-000225
B_1874_006414,b-linkage-bundle-000093,b-gt-bundle-000227
B_1872_000738,b-linkage-bundle-000095,b-gt-bundle-000232
B_1873_000195,b-linkage-bundle-000095,b-gt-bundle-000065
B_1875_000196,b-linkage-bundle-000095,b-gt-bundle-000066
B_1877_000198,b-linkage-bundle-000095,b-gt-bundle-000066
B_1879_000199,b-linkage-bundle-000095,b-gt-bundle-000066
B_1872_000745,b-linkage-bundle-000096,b-gt-bundle-000234
B_1871_000750,b-linkage-bundle-000097,b-gt-bundle-000235
B_1877_000767,b-linkage-bundle-000101,b-gt-bundle-000241
B_1872_000384,b-linkage-bundle-000102,b-gt-bundle-000120
B_1875_000385,b-linkage-bundle-000102,b-gt-bundle-000120
B_1877_000386,b-linkage-bundle-000102,b-gt-bundle-000120
B_1872_000777,b-linkage-bundle-000103,b-gt-bundle-000244
B_1872_000799,b-linkage-bundle-000109,b-gt-bundle-000256
B_1876_000273,b-linkage-bundle-000110,b-gt-bundle-000087
B_1878_000274,b-linkage-bundle-000110,b-gt-bundle-000087
B_1881_000275,b-linkage-bundle-000110,b-gt-bundle-000087
B_1874_000823,b-linkage-bundle-000115,b-gt-bundle-000264
B_1877_000824,b-linkage-bundle-000115,b-gt-bundle-000264
B_1879_000825,b-linkage-bundle-000115,b-gt-bundle-000264
B_1876_000832,b-linkage-bundle-000116,b-gt-bundle-000266
B_1878_000833,b-linkage-bundle-000116,b-gt-bundle-000266
B_1876_003226,b-linkage-bundle-000117,b-gt-bundle-000270
B_1878_003227,b-linkage-bundle-000117,b-gt-bundle-000270
B_1881_000841,b-linkage-bundle-000117,b-gt-bundle-000270
B_1872_000865,b-linkage-bundle-000120,b-gt-bundle-000275
B_1873_000866,b-linkage-bundle-000120,b-gt-bundle-000275
B_1875_000867,b-linkage-bundle-000120,b-gt-bundle-000275
B_1873_000887,b-linkage-bundle-000123,b-gt-bundle-000280
B_1878_000888,b-linkage-bundle-000123,b-gt-bundle-000280
B_1881_000889,b-linkage-bundle-000123,b-gt-bundle-000280
B_1872_000895,b-linkage-bundle-000124,b-gt-bundle-000281
B_1872_000896,b-linkage-bundle-000124,b-gt-bundle-000281
B_1874_000897,b-linkage-bundle-000124,b-gt-bundle-000281
B_1880_000916,b-linkage-bundle-000126,b-gt-bundle-000288
B_1871_000965,b-linkage-bundle-000132,b-gt-bundle-000306
B_1877_004330,b-linkage-bundle-000132,b-gt-bundle-001321
B_1872_000970,b-linkage-bundle-000133,b-gt-bundle-000308
B_1874_000971,b-linkage-bundle-000133,b-gt-bundle-000309
B_1878_000974,b-linkage-bundle-000133,b-gt-bundle-000308
B_1872_004117,b-linkage-bundle-000134,b-gt-bundle-000313
B_1874_011424,b-linkage-bundle-000134,b-gt-bundle-000313
B_1876_004119,b-linkage-bundle-000134,b-gt-bundle-000313
B_1878_000986,b-linkage-bundle-000134,b-gt-bundle-000313
B_1880_004120,b-linkage-bundle-000134,b-gt-bundle-000313
B_1871_008169,b-linkage-bundle-000135,b-gt-bundle-000315
B_1872_013225,b-linkage-bundle-000140,b-gt-bundle-000325
B_1874_013226,b-linkage-bundle-000140,b-gt-bundle-000325
B_1877_013227,b-linkage-bundle-000140,b-gt-bundle-000325
B_1872_008296,b-linkage-bundle-000141,b-gt-bundle-002343
B_1874_008297,b-linkage-bundle-000141,b-gt-bundle-002343
B_1876_008298,b-linkage-bundle-000141,b-gt-bundle-002343
B_1880_008299,b-linkage-bundle-000141,b-gt-bundle-002343
B_1874_001037,b-linkage-bundle-000142,b-gt-bundle-000332
B_1876_001038,b-linkage-bundle-000142,b-gt-bundle-000332
B_1874_000985,b-linkage-bundle-000143,b-gt-bundle-000311
B_1872_001067,b-linkage-bundle-000148,b-gt-bundle-000344
B_1873_001068,b-linkage-bundle-000148,b-gt-bundle-000344
B_1875_001069,b-linkage-bundle-000148,b-gt-bundle-000344
B_1877_001070,b-linkage-bundle-000148,b-gt-bundle-000344
B_1879_001072,b-linkage-bundle-000148,b-gt-bundle-000344
B_1873_013234,b-linkage-bundle-000150,b-gt-bundle-002036
B_1875_013235,b-linkage-bundle-000150,b-gt-bundle-002036
B_1877_013236,b-linkage-bundle-000150,b-gt-bundle-002036
B_1879_013237,b-linkage-bundle-000150,b-gt-bundle-002036
B_1875_001097,b-linkage-bundle-000151,b-gt-bundle-000354
B_1873_001106,b-linkage-bundle-000153,b-gt-bundle-000358
B_1874_001112,b-linkage-bundle-000155,b-gt-bundle-000363
B_1879_015511,b-linkage-bundle-000157,b-gt-bundle-003318
B_1872_001130,b-linkage-bundle-000158,b-gt-bundle-000371
B_1877_001131,b-linkage-bundle-000158,b-gt-bundle-000371
B_1871_012845,b-linkage-bundle-000159,b-gt-bundle-003245
B_1873_012846,b-linkage-bundle-000159,b-gt-bundle-003245
B_1871_001160,b-linkage-bundle-000163,b-gt-bundle-000384
B_1876_001163,b-linkage-bundle-000163,b-gt-bundle-000386
B_1878_001164,b-linkage-bundle-000163,b-gt-bundle-000386
B_1873_011481,b-linkage-bundle-000165,b-gt-bundle-000389
B_1872_001193,b-linkage-bundle-000166,b-gt-bundle-000393
B_1873_004341,b-linkage-bundle-000167,b-gt-bundle-001324
B_1873_001218,b-linkage-bundle-000169,b-gt-bundle-000404
B_1873_006720,b-linkage-bundle-000170,b-gt-bundle-000405
B_1880_006721,b-linkage-bundle-000170,b-gt-bundle-001980
B_1871_001247,b-linkage-bundle-000172,b-gt-bundle-000410
B_1873_001248,b-linkage-bundle-000172,b-gt-bundle-000410
B_1876_001249,b-linkage-bundle-000172,b-gt-bundle-000410
B_1878_001250,b-linkage-bundle-000172,b-gt-bundle-000410
B_1880_001251,b-linkage-bundle-000172,b-gt-bundle-000410
B_1876_014598,b-linkage-bundle-000173,b-gt-bundle-000317
B_1872_001287,b-linkage-bundle-000176,b-gt-bundle-000423
B_1874_001288,b-linkage-bundle-000176,b-gt-bundle-000423
B_1878_001291,b-linkage-bundle-000176,b-gt-bundle-000423
B_1880_001292,b-linkage-bundle-000176,b-gt-bundle-000423
B_1871_006866,b-linkage-bundle-000179,b-gt-bundle-002016
B_1877_012373,b-linkage-bundle-000181,b-gt-bundle-003150
B_1872_001331,b-linkage-bundle-000182,b-gt-bundle-000437
B_1871_011521,b-linkage-bundle-000185,b-gt-bundle-000396
B_1873_013690,b-linkage-bundle-000185,b-gt-bundle-003405
B_1872_010242,b-linkage-bundle-000189,b-gt-bundle-001608
B_1873_001431,b-linkage-bundle-000189,b-gt-bundle-000467
B_1876_001432,b-linkage-bundle-000189,b-gt-bundle-000467
B_1877_014947,b-linkage-bundle-000190,b-gt-bundle-000452
B_1878_006748,b-linkage-bundle-000190,b-gt-bundle-001983
B_1880_014948,b-linkage-bundle-000190,b-gt-bundle-000452
B_1872_001375,b-linkage-bundle-000191,b-gt-bundle-000454
B_1877_014986,b-linkage-bundle-000192,b-gt-bundle-003678
B_1878_006808,b-linkage-bundle-000192,b-gt-bundle-001996
B_1879_014987,b-linkage-bundle-000192,b-gt-bundle-003678
B_1880_014988,b-linkage-bundle-000192,b-gt-bundle-003678
B_1881_010997,b-linkage-bundle-000193,b-gt-bundle-002896
B_1872_001396,b-linkage-bundle-000194,b-gt-bundle-000460
B_1873_001410,b-linkage-bundle-000195,b-gt-bundle-000462
B_1875_001411,b-linkage-bundle-000195,b-gt-bundle-000462
B_1878_001433,b-linkage-bundle-000198,b-gt-bundle-000468
B_1877_014953,b-linkage-bundle-000199,b-gt-bundle-003671
B_1879_014954,b-linkage-bundle-000199,b-gt-bundle-003671
B_1873_013675,b-linkage-bundle-000201,b-gt-bundle-000477
B_1874_013676,b-linkage-bundle-000201,b-gt-bundle-003401
B_1876_013677,b-linkage-bundle-000201,b-gt-bundle-003401
B_1878_013678,b-linkage-bundle-000201,b-gt-bundle-003401
B_1880_013679,b-linkage-bundle-000201,b-gt-bundle-003401
B_1874_001475,b-linkage-bundle-000202,b-gt-bundle-000482
B_1876_001476,b-linkage-bundle-000202,b-gt-bundle-000482
B_1878_001477,b-linkage-bundle-000202,b-gt-bundle-000482
B_1872_001508,b-linkage-bundle-000207,b-gt-bundle-000491
B_1874_001509,b-linkage-bundle-000207,b-gt-bundle-000491
B_1875_001510,b-linkage-bundle-000207,b-gt-bundle-000491
B_1877_001511,b-linkage-bundle-000207,b-gt-bundle-000491
B_1880_001512,b-linkage-bundle-000207,b-gt-bundle-000491
B_1871_008546,b-linkage-bundle-000210,b-gt-bundle-000863
B_1873_008547,b-linkage-bundle-000210,b-gt-bundle-000863
B_1876_008549,b-linkage-bundle-000210,b-gt-bundle-000863
B_1878_008550,b-linkage-bundle-000210,b-gt-bundle-000863
B_1878_001636,b-linkage-bundle-000215,b-gt-bundle-000534
B_1880_012375,b-linkage-bundle-000215,b-gt-bundle-000534
B_1872_001576,b-linkage-bundle-000216,b-gt-bundle-000514
B_1872_001582,b-linkage-bundle-000217,b-gt-bundle-000515
B_1875_001584,b-linkage-bundle-000217,b-gt-bundle-000515
B_1877_001585,b-linkage-bundle-000217,b-gt-bundle-000515
B_1871_001596,b-linkage-bundle-000220,b-gt-bundle-000520
B_1874_001603,b-linkage-bundle-000221,b-gt-bundle-000522
B_1876_001604,b-linkage-bundle-000221,b-gt-bundle-000522
B_1873_001611,b-linkage-bundle-000222,b-gt-bundle-000526
B_1876_001612,b-linkage-bundle-000222,b-gt-bundle-000526
B_1878_001613,b-linkage-bundle-000222,b-gt-bundle-000526
B_1880_001614,b-linkage-bundle-000222,b-gt-bundle-000526
B_1879_001622,b-linkage-bundle-000223,b-gt-bundle-000529
B_1873_001310,b-linkage-bundle-000224,b-gt-bundle-000429
B_1876_001311,b-linkage-bundle-000224,b-gt-bundle-000429
B_1878_001312,b-linkage-bundle-000224,b-gt-bundle-000429
B_1877_001655,b-linkage-bundle-000226,b-gt-bundle-000535
B_1874_008515,b-linkage-bundle-000230,b-gt-bundle-000541
B_1879_001677,b-linkage-bundle-000233,b-gt-bundle-000451
B_1880_015768,b-linkage-bundle-000236,b-gt-bundle-001412
B_1871_001709,b-linkage-bundle-000238,b-gt-bundle-000558
B_1879_006972,b-linkage-bundle-000242,b-gt-bundle-002047
B_1876_012908,b-linkage-bundle-000244,b-gt-bundle-000571
B_1878_012909,b-linkage-bundle-000244,b-gt-bundle-000571
B_1880_012911,b-linkage-bundle-000244,b-gt-bundle-000571
B_1874_001746,b-linkage-bundle-000245,b-gt-bundle-000574
B_1879_015572,b-linkage-bundle-000246,b-gt-bundle-003791
B_1871_001756,b-linkage-bundle-000247,b-gt-bundle-000577
B_1875_001757,b-linkage-bundle-000247,b-gt-bundle-000577
B_1871_004728,b-linkage-bundle-000250,b-gt-bundle-001443
B_1871_001784,b-linkage-bundle-000252,b-gt-bundle-000584
B_1873_001779,b-linkage-bundle-000252,b-gt-bundle-000584
B_1871_001803,b-linkage-bundle-000254,b-gt-bundle-000588
B_1877_001804,b-linkage-bundle-000254,b-gt-bundle-000588
B_1872_001812,b-linkage-bundle-000255,b-gt-bundle-000590
B_1873_001821,b-linkage-bundle-000257,b-gt-bundle-000592
B_1871_001833,b-linkage-bundle-000258,b-gt-bundle-000595
B_1873_013365,b-linkage-bundle-000259,b-gt-bundle-000598
B_1875_013366,b-linkage-bundle-000259,b-gt-bundle-000598
B_1877_013367,b-linkage-bundle-000259,b-gt-bundle-000598
B_1879_001841,b-linkage-bundle-000259,b-gt-bundle-000598
B_1871_001881,b-linkage-bundle-000264,b-gt-bundle-000609
B_1874_001882,b-linkage-bundle-000264,b-gt-bundle-000609
B_1876_001883,b-linkage-bundle-000264,b-gt-bundle-000609
B_1878_001884,b-linkage-bundle-000264,b-gt-bundle-000609
B_1874_004890,b-linkage-bundle-000267,b-gt-bundle-001486
B_1879_001969,b-linkage-bundle-000276,b-gt-bundle-000637
B_1872_011076,b-linkage-bundle-000277,b-gt-bundle-002909
B_1875_011077,b-linkage-bundle-000277,b-gt-bundle-002909
B_1877_011078,b-linkage-bundle-000277,b-gt-bundle-002909
B_1873_011039,b-linkage-bundle-000278,b-gt-bundle-002904
B_1875_011040,b-linkage-bundle-000278,b-gt-bundle-002904
B_1879_011041,b-linkage-bundle-000278,b-gt-bundle-002904
B_1875_009565,b-linkage-bundle-000282,b-gt-bundle-000649
B_1877_009566,b-linkage-bundle-000282,b-gt-bundle-000649
B_1871_008996,b-linkage-bundle-000283,b-gt-bundle-002498
B_1880_010394,b-linkage-bundle-000283,b-gt-bundle-002107
B_1875_002028,b-linkage-bundle-000284,b-gt-bundle-000658
B_1881_002029,b-linkage-bundle-000284,b-gt-bundle-000658
B_1871_004889,b-linkage-bundle-000285,b-gt-bundle-001485
B_1875_009605,b-linkage-bundle-000285,b-gt-bundle-001485
B_1876_002050,b-linkage-bundle-000286,b-gt-bundle-000665
B_1872_002071,b-linkage-bundle-000289,b-gt-bundle-000671
B_1874_009806,b-linkage-bundle-000289,b-gt-bundle-002665
B_1877_009807,b-linkage-bundle-000289,b-gt-bundle-002665
B_1873_002081,b-linkage-bundle-000290,b-gt-bundle-000673
B_1876_002082,b-linkage-bundle-000290,b-gt-bundle-000673
B_1872_007204,b-linkage-bundle-000292,b-gt-bundle-002096
B_1875_007205,b-linkage-bundle-000292,b-gt-bundle-002096
B_1878_007206,b-linkage-bundle-000292,b-gt-bundle-002096
B_1880_007207,b-linkage-bundle-000292,b-gt-bundle-002096
B_1873_002113,b-linkage-bundle-000293,b-gt-bundle-000681
B_1876_014728,b-linkage-bundle-000293,b-gt-bundle-000681
B_1878_014745,b-linkage-bundle-000293,b-gt-bundle-000685
B_1874_002128,b-linkage-bundle-000294,b-gt-bundle-000687
B_1871_002134,b-linkage-bundle-000295,b-gt-bundle-000689
B_1879_002152,b-linkage-bundle-000297,b-gt-bundle-000699
B_1873_002162,b-linkage-bundle-000298,b-gt-bundle-000703
B_1874_002168,b-linkage-bundle-000300,b-gt-bundle-000705
B_1876_002169,b-linkage-bundle-000300,b-gt-bundle-000705
B_1878_002170,b-linkage-bundle-000300,b-gt-bundle-000705
B_1873_002175,b-linkage-bundle-000301,b-gt-bundle-000707
B_1874_002176,b-linkage-bundle-000301,b-gt-bundle-000707
B_1877_002177,b-linkage-bundle-000301,b-gt-bundle-000707
B_1879_002178,b-linkage-bundle-000301,b-gt-bundle-000707
B_1873_002204,b-linkage-bundle-000304,b-gt-bundle-000713
B_1877_002205,b-linkage-bundle-000304,b-gt-bundle-000713
B_1872_002228,b-linkage-bundle-000308,b-gt-bundle-000721
B_1874_002229,b-linkage-bundle-000308,b-gt-bundle-000721
B_1873_002248,b-linkage-bundle-000311,b-gt-bundle-000727
B_1874_002253,b-linkage-bundle-000312,b-gt-bundle-000730
B_1872_002262,b-linkage-bundle-000313,b-gt-bundle-000731
B_1872_013096,b-linkage-bundle-000315,b-gt-bundle-003297
B_1872_002291,b-linkage-bundle-000316,b-gt-bundle-000740
B_1873_002292,b-linkage-bundle-000316,b-gt-bundle-000740
B_1872_013426,b-linkage-bundle-000319,b-gt-bundle-001854
B_1874_013427,b-linkage-bundle-000319,b-gt-bundle-000745
B_1872_002318,b-linkage-bundle-000320,b-gt-bundle-000746
B_1879_007465,b-linkage-bundle-000320,b-gt-bundle-000747
B_1872_002327,b-linkage-bundle-000321,b-gt-bundle-000751
B_1874_002328,b-linkage-bundle-000321,b-gt-bundle-000751
B_1876_002329,b-linkage-bundle-000321,b-gt-bundle-000751
B_1874_002337,b-linkage-bundle-000322,b-gt-bundle-000753
B_1876_002338,b-linkage-bundle-000322,b-gt-bundle-000753
B_1874_002347,b-linkage-bundle-000323,b-gt-bundle-000754
B_1876_002348,b-linkage-bundle-000323,b-gt-bundle-000754
B_1879_002349,b-linkage-bundle-000323,b-gt-bundle-000754
B_1873_002354,b-linkage-bundle-000324,b-gt-bundle-000757
B_1875_002355,b-linkage-bundle-000324,b-gt-bundle-000757
B_1877_002356,b-linkage-bundle-000324,b-gt-bundle-000757
B_1880_002357,b-linkage-bundle-000324,b-gt-bundle-000757
B_1874_002365,b-linkage-bundle-000325,b-gt-bundle-000758
B_1875_002366,b-linkage-bundle-000325,b-gt-bundle-000759
B_1878_002367,b-linkage-bundle-000325,b-gt-bundle-000758
B_1876_014773,b-linkage-bundle-000330,b-gt-bundle-003626
B_1873_005197,b-linkage-bundle-000332,b-gt-bundle-001568
B_1875_014411,b-linkage-bundle-000332,b-gt-bundle-001568
B_1878_014412,b-linkage-bundle-000332,b-gt-bundle-001568
B_1871_002525,b-linkage-bundle-000333,b-gt-bundle-000779
B_1873_002526,b-linkage-bundle-000333,b-gt-bundle-000779
B_1875_002427,b-linkage-bundle-000333,b-gt-bundle-000779
B_1877_014910,b-linkage-bundle-000333,b-gt-bundle-003662
B_1878_014911,b-linkage-bundle-000333,b-gt-bundle-003662
B_1880_014912,b-linkage-bundle-000333,b-gt-bundle-003662
B_1871_013001,b-linkage-bundle-000334,b-gt-bundle-000781
B_1873_009647,b-linkage-bundle-000334,b-gt-bundle-002151
B_1875_008794,b-linkage-bundle-000334,b-gt-bundle-000781
B_1872_008892,b-linkage-bundle-000335,b-gt-bundle-000786
B_1875_008893,b-linkage-bundle-000335,b-gt-bundle-000786
B_1872_002456,b-linkage-bundle-000337,b-gt-bundle-000787
B_1874_002457,b-linkage-bundle-000337,b-gt-bundle-000787
B_1875_002458,b-linkage-bundle-000337,b-gt-bundle-000787
B_1878_002459,b-linkage-bundle-000337,b-gt-bundle-000787
B_1879_002460,b-linkage-bundle-000337,b-gt-bundle-000787
B_1871_002479,b-linkage-bundle-000340,b-gt-bundle-000794
B_1873_002480,b-linkage-bundle-000340,b-gt-bundle-000794
B_1875_002481,b-linkage-bundle-000340,b-gt-bundle-000794
B_1877_002482,b-linkage-bundle-000340,b-gt-bundle-000794
B_1879_002483,b-linkage-bundle-000340,b-gt-bundle-000794
B_1872_007486,b-linkage-bundle-000341,b-gt-bundle-000797
B_1875_002493,b-linkage-bundle-000341,b-gt-bundle-000797
B_1877_007489,b-linkage-bundle-000341,b-gt-bundle-000797
B_1877_007490,b-linkage-bundle-000341,b-gt-bundle-000797
B_1873_007050,b-linkage-bundle-000343,b-gt-bundle-000801
B_1875_007051,b-linkage-bundle-000343,b-gt-bundle-000801
B_1877_007052,b-linkage-bundle-000343,b-gt-bundle-000801
B_1880_007053,b-linkage-bundle-000343,b-gt-bundle-000801
B_1872_002535,b-linkage-bundle-000347,b-gt-bundle-000806
B_1872_007452,b-linkage-bundle-000348,b-gt-bundle-002159
B_1876_002548,b-linkage-bundle-000349,b-gt-bundle-000814
B_1878_002550,b-linkage-bundle-000349,b-gt-bundle-000814
B_1880_002551,b-linkage-bundle-000349,b-gt-bundle-000814
B_1880_002552,b-linkage-bundle-000349,b-gt-bundle-000814
B_1871_002561,b-linkage-bundle-000350,b-gt-bundle-000816
B_1873_002562,b-linkage-bundle-000350,b-gt-bundle-000816
B_1876_002563,b-linkage-bundle-000350,b-gt-bundle-000816
B_1879_002564,b-linkage-bundle-000350,b-gt-bundle-000816
B_1873_002572,b-linkage-bundle-000351,b-gt-bundle-000817
B_1875_007429,b-linkage-bundle-000355,b-gt-bundle-001650
B_1876_007430,b-linkage-bundle-000355,b-gt-bundle-001650
B_1877_007431,b-linkage-bundle-000355,b-gt-bundle-001650
B_1880_007432,b-linkage-bundle-000355,b-gt-bundle-001650
B_1871_002616,b-linkage-bundle-000357,b-gt-bundle-000830
B_1873_013776,b-linkage-bundle-000357,b-gt-bundle-000830
B_1876_002618,b-linkage-bundle-000357,b-gt-bundle-000831
B_1877_002619,b-linkage-bundle-000357,b-gt-bundle-000830
B_1871_002640,b-linkage-bundle-000362,b-gt-bundle-000837
B_1873_002642,b-linkage-bundle-000362,b-gt-bundle-000837
B_1877_002643,b-linkage-bundle-000362,b-gt-bundle-000837
B_1879_002644,b-linkage-bundle-000362,b-gt-bundle-000837
B_1872_002672,b-linkage-bundle-000364,b-gt-bundle-000844
B_1873_002681,b-linkage-bundle-000366,b-gt-bundle-000848
B_1880_002684,b-linkage-bundle-000366,b-gt-bundle-000850
B_1871_009728,b-linkage-bundle-000369,b-gt-bundle-002651
B_1874_009729,b-linkage-bundle-000369,b-gt-bundle-002651
B_1876_009730,b-linkage-bundle-000369,b-gt-bundle-002651
