birth_id,census_id
B_1868_000120,C_1871_000410
B_1868_010669,C_1871_000481
B_1868_010682,C_1871_000008
B_1868_003040,C_1871_000462
B_1868_000025,C_1871_000886
B_1868_005212,C_1871_015288
B_1868_002942,C_1871_000800
B_1868_009875,C_1871_000239
B_1868_000093,C_1871_000092
B_1868_007392,C_1871_000351
B_1868_011243,C_1871_000940
B_1868_005954,C_1871_000614
B_1868_011248,C_1871_000576
B_1868_007792,C_1871_000559
B_1868_005986,C_1871_000915
B_1868_003069,C_1871_008370
B_1868_000085,C_1871_000763
B_1868_003054,C_1871_000057
B_1869_002986,C_1871_000854
B_1869_011716,C_1871_000320
B_1869_003027,C_1871_000675
B_1869_005936,C_1871_001108
B_1869_000104,C_1871_000098
B_1869_009044,C_1871_005324
B_1869_007817,C_1871_001070
B_1869_006034,C_1871_001051
B_1869_000026,C_1871_000889
B_1869_011711,C_1871_000501
B_1869_000121,C_1871_000411
B_1869_003059,C_1871_000634
B_1869_003016,C_1871_000252
B_1869_010683,C_1871_000009
B_1869_000086,C_1871_000764
B_1869_000508,C_1871_000128
B_1870_011244,C_1871_000080
B_1870_010670,C_1871_000482
B_1870_012167,C_1871_000303
B_1870_000005,C_1871_000625
B_1870_007812,C_1871_000783
B_1870_005949,C_1871_000504
B_1870_006035,C_1871_000641
B_1870_007774,C_1871_000831
B_1870_007793,C_1871_000577
B_1870_005955,C_1871_000609
B_1870_000127,C_1871_000729
B_1870_003033,C_1871_000519
B_1870_000013,C_1871_000199
B_1870_012162,C_1871_001055
B_1870_000142,C_1871_000560
B_1870_007855,C_1871_001006
B_1870_012164,C_1871_000656
B_1871_003050,C_1871_000190
B_1871_003051,C_1871_000191
B_1871_002943,C_1871_000802
B_1871_010684,C_1871_000010
B_1871_000027,C_1871_000887
B_1871_002987,C_1871_000855
B_1871_003079,C_1871_000220
B_1861_000469,C_1871_003778
B_1861_000479,C_1871_004384
B_1861_000483,C_1871_003541
B_1861_000503,C_1871_000123
B_1861_000515,C_1871_005040
B_1861_000522,C_1871_004945
B_1861_000527,C_1871_001604
B_1861_000537,C_1871_001500
B_1861_000546,C_1871_002622
B_1861_000566,C_1871_009783
B_1861_000592,C_1871_002532
B_1861_000594,C_1871_002373
B_1861_000631,C_1871_001568
B_1861_000636,C_1871_004390
B_1861_000648,C_1871_004656
B_1861_000663,C_1871_005021
B_1861_000682,C_1871_004818
B_1861_000692,C_1871_005516
B_1861_000696,C_1871_001937
B_1861_000707,C_1871_004618
B_1861_000713,C_1871_004638
B_1861_000729,C_1871_000228
B_1861_000730,C_1871_003723
B_1861_000740,C_1871_003118
B_1861_000746,C_1871_003939
B_1861_000755,C_1871_001300
B_1861_000768,C_1871_004198
B_1861_000770,C_1871_003793
B_1861_000773,C_1871_004087
B_1861_000779,C_1871_003757
B_1861_000789,C_1871_005527
B_1861_000793,C_1871_004413
B_1861_000796,C_1871_003814
B_1861_000804,C_1871_004293
B_1861_000805,C_1871_005395
B_1861_000807,C_1871_014632
B_1861_000808,C_1871_002900
B_1861_000818,C_1871_002478
B_1861_000827,C_1871_000266
B_1861_000847,C_1871_001797
B_1861_000191,C_1871_002696
B_1861_000205,C_1871_002857
B_1861_000208,C_1871_002763
B_1861_000223,C_1871_003915
B_1861_000228,C_1871_001988
B_1861_000233,C_1871_001849
B_1861_000265,C_1871_005512
B_1861_000277,C_1871_002241
B_1861_000281,C_1871_001247
B_1861_000295,C_1871_004513
B_1861_000305,C_1871_004647
B_1861_000308,C_1871_003674
B_1861_000315,C_1871_004203
B_1861_000337,C_1871_001539
B_1861_000350,C_1871_003713
B_1861_000361,C_1871_001340
B_1861_000378,C_1871_005413
B_1861_000391,C_1871_001892
B_1861_000397,C_1871_004844
B_1861_000398,C_1871_003535
B_1861_000406,C_1871_005225
B_1861_000409,C_1871_001841
B_1861_000437,C_1871_003679
B_1861_000443,C_1871_002600
B_1861_000449,C_1871_002088
B_1861_000459,C_1871_002937
B_1861_000163,C_1871_001663
B_1861_000175,C_1871_004254
B_1862_003630,C_1871_003213
B_1862_003706,C_1871_002261
B_1862_003877,C_1871_004838
B_1861_000147,C_1871_002111
B_1862_003254,C_1871_004709
B_1862_003269,C_1871_002834
B_1862_003312,C_1871_015677
B_1862_003322,C_1871_002817
B_1862_003335,C_1871_001216
B_1862_003350,C_1871_001554
B_1862_003357,C_1871_005255
B_1862_003360,C_1871_004674
B_1862_003363,C_1871_004462
B_1862_003372,C_1871_002511
B_1862_003381,C_1871_005247
B_1862_003391,C_1871_005288
B_1862_003424,C_1871_005123
B_1862_003458,C_1871_005138
B_1862_003472,C_1871_002431
B_1862_003487,C_1871_003265
B_1862_003491,C_1871_005358
B_1862_003499,C_1871_002748
B_1862_003501,C_1871_003011
B_1862_003509,C_1871_004045
B_1862_003524,C_1871_002959
B_1862_003533,C_1871_005048
B_1862_003537,C_1871_003251
B_1862_003545,C_1871_004985
B_1862_003563,C_1871_002500
B_1862_003589,C_1871_004190
B_1862_000574,C_1871_003659
B_1862_000538,C_1871_005318
B_1862_003604,C_1871_005344
B_1862_000731,C_1871_005055
B_1862_003617,C_1871_003168
B_1862_003641,C_1871_005116
B_1862_003649,C_1871_002080
B_1862_003653,C_1871_004812
B_1862_003657,C_1871_003654
B_1862_003658,C_1871_001763
B_1862_003667,C_1871_002249
B_1862_003677,C_1871_003050
B_1862_003684,C_1871_001786
B_1862_003696,C_1871_005086
B_1862_000780,C_1871_002539
B_1862_003733,C_1871_004583
B_1862_003745,C_1871_002130
B_1862_003753,C_1871_002731
B_1862_000708,C_1871_004746
B_1862_003764,C_1871_002064
B_1862_003778,C_1871_003160
B_1862_003779,C_1871_003838
B_1862_003791,C_1871_001490
B_1862_003799,C_1871_005419
B_1862_003801,C_1871_003293
B_1862_003806,C_1871_002070
B_1862_003819,C_1871_004350
B_1862_000491,C_1871_004488
B_1862_003823,C_1871_005449
B_1862_003832,C_1871_005182
B_1862_003843,C_1871_004568
B_1862_003865,C_1871_004533
B_1862_000229,C_1871_001692
B_1862_000629,C_1871_004144
B_1862_003874,C_1871_005521
B_1862_003083,C_1871_005011
B_1862_001019,C_1871_004078
B_1862_003086,C_1871_001345
B_1862_003105,C_1871_004152
B_1862_003107,C_1871_004574
B_1862_003113,C_1871_004589
B_1862_003128,C_1871_004604
B_1862_003132,C_1871_004119
B_1862_003140,C_1871_003907
B_1862_003146,C_1871_003329
B_1862_003153,C_1871_003344
B_1862_003154,C_1871_002646
B_1862_000480,C_1871_002227
B_1862_003164,C_1871_002970
B_1862_003176,C_1871_004344
B_1862_003184,C_1871_002285
B_1862_003191,C_1871_004823
B_1862_003203,C_1871_003496
B_1862_003218,C_1871_002016
B_1862_003222,C_1871_003371
B_1862_003233,C_1871_002173
B_1862_003247,C_1871_004856
B_1862_003208,C_1871_004711
B_1863_000785,C_1871_004360
B_1863_006190,C_1871_004316
B_1863_006332,C_1871_001465
B_1863_006372,C_1871_005307
B_1863_006428,C_1871_004425
B_1863_006073,C_1871_004022
B_1863_006114,C_1871_003552
B_1863_006120,C_1871_014612
B_1863_006140,C_1871_001577
B_1863_000637,C_1871_004391
B_1863_006142,C_1871_001614
B_1863_000234,C_1871_002135
B_1863_006155,C_1871_005501
B_1863_006159,C_1871_001583
B_1863_003323,C_1871_002818
B_1863_000632,C_1871_001137
B_1863_006174,C_1871_005109
B_1863_000424,C_1871_003354
B_1863_000547,C_1871_002613
B_1863_000523,C_1871_004946
B_1863_006184,C_1871_004739
B_1863_006193,C_1871_004275
B_1863_006198,C_1871_009607
B_1863_000164,C_1871_001591
B_1863_000828,C_1871_000267
B_1863_006204,C_1871_003032
B_1863_003716,C_1871_001526
B_1863_000528,C_1871_001605
B_1863_000741,C_1871_003119
B_1863_000567,C_1871_009784
B_1863_000697,C_1871_001938
B_1863_000410,C_1871_001842
B_1863_006218,C_1871_001333
B_1863_006226,C_1871_005132
B_1863_006229,C_1871_003766
B_1863_006230,C_1871_003767
B_1863_006239,C_1871_004807
B_1863_006248,C_1871_003710
B_1863_003765,C_1871_004065
B_1863_006263,C_1871_003893
B_1863_000732,C_1871_003724
B_1863_006276,C_1871_003561
B_1863_006283,C_1871_001887
B_1863_006286,C_1871_002574
B_1863_006295,C_1871_001957
B_1863_000399,C_1871_004548
B_1863_006308,C_1871_003542
B_1863_006323,C_1871_001310
B_1863_006329,C_1871_002383
B_1863_006338,C_1871_001382
B_1863_003746,C_1871_004869
B_1863_000379,C_1871_003791
B_1863_006347,C_1871_003946
B_1863_000756,C_1871_001301
B_1863_000757,C_1871_001302
B_1863_006359,C_1871_002809
B_1863_006360,C_1871_001864
B_1863_006364,C_1871_001664
B_1863_000593,C_1871_002533
B_1863_006378,C_1871_004794
B_1863_000714,C_1871_002044
B_1863_006386,C_1871_001559
B_1863_006396,C_1871_002374
B_1863_006412,C_1871_004639
B_1863_006419,C_1871_002363
B_1863_006422,C_1871_004096
B_1863_006442,C_1871_002666
B_1863_000797,C_1871_003815
B_1863_000539,C_1871_001626
B_1863_003618,C_1871_003169
B_1863_006444,C_1871_003928
B_1863_006454,C_1871_004179
B_1863_000836,C_1871_004648
B_1863_006463,C_1871_001735
B_1863_000819,C_1871_003689
B_1863_000747,C_1871_003940
B_1863_006047,C_1871_004975
B_1863_003351,C_1871_005005
B_1863_006055,C_1871_003878
B_1863_000575,C_1871_005226
B_1863_003479,C_1871_001680
B_1863_003336,C_1871_001217
B_1863_003502,C_1871_003012
B_1863_006099,C_1871_004495
B_1866_003383,C_1871_005249
B_1866_008091,C_1871_002889
B_1866_007945,C_1871_004664
B_1866_003115,C_1871_004591
B_1866_008049,C_1871_005427
B_1866_003314,C_1871_001431
B_1866_000283,C_1871_001249
B_1866_003376,C_1871_002513
B_1866_000445,C_1871_002602
B_1866_009949,C_1871_001408
B_1866_009951,C_1871_004629
B_1866_003001,C_1871_005275
B_1866_000194,C_1871_004886
B_1866_009957,C_1871_001359
B_1866_003698,C_1871_005087
B_1866_009135,C_1871_002000
B_1866_003748,C_1871_002131
B_1866_003834,C_1871_005184
B_1866_000392,C_1871_001826
B_1866_007874,C_1871_002097
B_1866_009970,C_1871_003095
B_1866_006388,C_1871_001561
B_1866_003539,C_1871_003252
B_1866_003565,C_1871_002503
B_1866_000412,C_1871_001844
B_1866_003826,C_1871_005452
B_1866_006379,C_1871_004795
B_1866_001016,C_1871_001271
B_1866_006296,C_1871_001958
B_1866_003134,C_1871_004121
B_1866_003503,C_1871_003345
B_1866_009997,C_1871_004397
B_1866_010003,C_1871_003079
B_1866_007975,C_1871_003455
B_1866_009102,C_1871_002142
B_1864_007944,C_1871_004663
B_1864_003631,C_1871_003214
B_1864_000471,C_1871_003779
B_1864_008113,C_1871_004072
B_1864_000278,C_1871_002242
B_1864_000282,C_1871_001248
B_1864_007937,C_1871_001162
B_1864_007954,C_1871_001798
B_1864_000764,C_1871_004830
B_1864_007974,C_1871_003454
B_1864_007982,C_1871_004079
B_1864_000369,C_1871_004340
B_1864_008002,C_1871_004619
B_1864_003177,C_1871_002122
B_1864_003234,C_1871_002023
B_1864_008006,C_1871_001893
B_1864_000250,C_1871_002749
B_1864_003364,C_1871_004463
B_1864_000057,C_1871_002464
B_1864_000224,C_1871_003916
B_1864_000444,C_1871_002601
B_1864_003114,C_1871_004590
B_1864_003392,C_1871_005289
B_1864_008031,C_1871_000078
B_1864_008033,C_1871_001702
B_1864_003382,C_1871_005248
B_1864_008040,C_1871_002799
B_1864_003459,C_1871_005139
B_1864_003734,C_1871_004584
B_1864_000516,C_1871_005041
B_1864_003833,C_1871_005183
B_1864_008043,C_1871_005438
B_1864_003279,C_1871_003874
B_1864_003538,C_1871_003387
B_1864_000790,C_1871_005528
B_1864_003223,C_1871_003372
B_1864_000709,C_1871_004747
B_1864_006270,C_1871_003886
B_1864_008053,C_1871_004172
B_1864_000380,C_1871_005414
B_1864_006246,C_1871_003600
B_1864_003824,C_1871_005451
B_1864_003825,C_1871_005450
B_1864_003697,C_1871_005103
B_1864_008055,C_1871_004056
B_1864_003219,C_1871_002017
B_1864_000310,C_1871_001270
B_1864_000362,C_1871_001341
B_1864_000133,C_1871_002318
B_1864_000400,C_1871_003536
B_1864_000677,C_1871_003067
B_1864_000606,C_1871_001569
B_1864_003590,C_1871_004724
B_1864_008090,C_1871_002888
B_1864_003780,C_1871_003839
B_1864_000156,C_1871_004993
B_1864_008107,C_1871_004534
B_1864_000577,C_1871_003660
B_1864_003209,C_1871_004712
B_1864_008116,C_1871_003245
B_1864_003313,C_1871_015678
B_1864_003807,C_1871_002071
B_1864_000481,C_1871_004385
B_1864_003352,C_1871_004657
B_1864_008130,C_1871_007235
B_1864_003155,C_1871_002647
B_1864_003564,C_1871_002502
B_1864_006299,C_1871_002275
B_1864_005409,C_1871_003497
B_1864_008132,C_1871_002983
B_1862_003890,C_1871_001430
B_1864_008139,C_1871_003994
B_1864_007876,C_1871_003410
B_1864_003451,C_1871_003953
B_1864_000638,C_1871_004392
B_1864_007893,C_1871_004351
B_1864_007899,C_1871_003958
B_1864_007918,C_1871_005238
B_1864_007930,C_1871_005359
B_1864_006191,C_1871_004317
B_1864_003375,C_1871_002512
B_1865_006057,C_1871_005350
B_1865_003492,C_1871_003339
B_1865_006387,C_1871_001560
B_1865_003235,C_1871_004294
B_1865_005210,C_1871_000302
B_1865_003878,C_1871_004839
B_1865_003148,C_1871_003330
B_1865_003165,C_1871_004928
B_1865_003642,C_1871_005117
B_1865_000411,C_1871_001843
B_1865_006429,C_1871_004426
B_1865_004643,C_1871_009886
B_1865_009134,C_1871_001999
B_1865_009143,C_1871_004137
B_1865_003087,C_1871_001346
B_1865_006324,C_1871_001311
B_1864_007873,C_1871_002096
B_1865_003178,C_1871_004345
B_1865_000207,C_1871_002858
B_1865_000781,C_1871_003758
B_1865_006879,C_1871_009897
B_1865_000230,C_1871_001693
B_1865_003754,C_1871_002732
B_1865_003133,C_1871_004120
B_1865_000332,C_1871_002540
B_1865_006278,C_1871_001555
B_1865_006205,C_1871_003055
B_1865_009185,C_1871_001631
B_1865_000267,C_1871_005464
B_1865_003142,C_1871_003908
B_1865_000193,C_1871_001660
B_1865_009195,C_1871_005298
B_1865_009200,C_1871_005056
B_1865_003875,C_1871_005522
B_1865_006160,C_1871_001584
B_1865_000548,C_1871_002614
B_1865_000775,C_1871_004088
B_1865_006074,C_1871_002333
B_1865_003659,C_1871_001764
B_1865_000148,C_1871_002114
B_1865_006194,C_1871_004276
B_1865_003844,C_1871_004569
B_1865_009208,C_1871_003624
B_1865_006339,C_1871_001383
B_1865_003288,C_1871_004184
B_1865_006185,C_1871_004740
B_1865_006219,C_1871_001334
B_1865_006397,C_1871_002375
B_1865_003534,C_1871_005049
B_1865_009220,C_1871_009608
B_1865_003085,C_1871_005012
B_1865_009229,C_1871_003323
B_1865_008056,C_1871_004789
B_1865_006247,C_1871_002304
B_1865_003546,C_1871_004986
B_1865_003619,C_1871_003170
B_1865_008114,C_1871_004145
B_1865_000318,C_1871_004204
B_1865_003766,C_1871_004066
B_1865_006121,C_1871_003929
B_1865_009235,C_1871_002786
B_1865_003337,C_1871_001218
B_1865_009242,C_1871_001163
B_1865_000311,C_1871_003675
B_1865_000742,C_1871_003120
B_1865_000743,C_1871_003121
B_1865_009249,C_1871_004023
B_1865_009260,C_1871_004212
B_1865_003248,C_1871_004857
B_1865_000401,C_1871_004549
B_1865_003606,C_1871_002637
B_1865_000733,C_1871_003726
B_1865_009270,C_1871_009112
B_1865_008013,C_1871_003901
B_1865_003525,C_1871_003519
B_1865_003578,C_1871_003024
B_1865_000425,C_1871_003355
B_1865_000165,C_1871_001665
B_1865_003106,C_1871_004153
B_1865_009273,C_1871_013463
B_1865_009067,C_1871_004133
B_1865_009070,C_1871_005162
B_1865_008880,C_1871_014452
B_1865_000058,C_1871_002465
B_1865_006309,C_1871_003543
B_1865_006413,C_1871_002228
B_1865_006423,C_1871_004097
B_1865_000381,C_1871_003795
B_1865_000176,C_1871_004255
B_1865_009088,C_1871_002418
B_1865_000665,C_1871_005022
B_1865_000529,C_1871_001606
B_1865_006348,C_1871_003947
B_1865_009091,C_1871_003668
B_1865_000806,C_1871_005396
B_1865_009101,C_1871_003614
B_1865_000758,C_1871_001303
B_1865_003632,C_1871_003215
B_1865_009106,C_1871_001888
B_1865_003437,C_1871_004242
B_1865_006116,C_1871_003553
B_1865_006100,C_1871_004524
B_1865_003511,C_1871_004046
B_1865_006373,C_1871_005308
B_1865_000306,C_1871_004649
B_1865_006056,C_1871_003879
B_1865_006330,C_1871_004599
B_1865_009132,C_1871_010627
B_1866_000472,C_1871_003780
B_1866_000578,C_1871_005227
B_1866_009945,C_1871_003089
B_1866_000748,C_1871_003941
B_1866_009988,C_1871_001870
B_1866_000694,C_1871_014056
B_1866_000820,C_1871_002479
B_1866_009888,C_1871_005319
B_1866_006287,C_1871_002575
B_1866_000339,C_1871_001540
B_1866_008054,C_1871_004173
B_1866_009898,C_1871_003013
B_1866_003417,C_1871_004016
B_1866_000715,C_1871_002045
B_1866_003224,C_1871_003373
B_1866_000848,C_1871_004640
B_1866_000251,C_1871_002750
B_1866_000698,C_1871_001939
B_1866_003735,C_1871_004585
B_1866_009903,C_1871_001894
B_1866_009910,C_1871_003488
B_1866_009915,C_1871_001989
B_1866_003393,C_1871_005290
B_1866_009918,C_1871_003273
B_1866_000540,C_1871_001627
B_1866_006333,C_1871_001467
B_1866_003325,C_1871_002819
B_1866_003272,C_1871_002835
B_1866_009936,C_1871_004968
B_1866_003686,C_1871_001787
B_1866_006175,C_1871_005110
B_1866_003480,C_1871_001681
B_1866_005366,C_1871_015448
B_1866_008117,C_1871_003246
B_1866_000402,C_1871_003537
B_1866_006101,C_1871_004496
B_1866_000734,C_1871_003917
B_1866_003781,C_1871_003840
B_1866_006250,C_1871_003711
B_1866_009144,C_1871_001454
B_1866_003366,C_1871_004464
B_1866_003800,C_1871_005420
B_1866_009878,C_1871_003392
B_1866_003460,C_1871_005140
B_1866_003185,C_1871_002286
B_1866_009884,C_1871_004330
B_1866_003220,C_1871_002018
B_1866_008077,C_1871_014119
B_1866_003179,C_1871_004346
B_1866_006325,C_1871_001312
B_1866_000211,C_1871_004073
B_1866_007983,C_1871_004080
B_1866_008069,C_1871_003068
B_1866_009886,C_1871_002442
B_1867_003156,C_1871_002648
B_1867_003237,C_1871_004295
B_1867_000279,C_1871_002243
B_1867_006071,C_1871_003661
B_1867_006058,C_1871_005351
B_1867_010759,C_1871_001480
B_1867_009071,C_1871_000951
B_1867_010784,C_1871_001779
B_1867_003770,C_1871_003498
B_1867_003643,C_1871_005118
B_1867_010685,C_1871_004286
B_1867_006007,C_1871_002667
B_1867_000236,C_1871_002136
B_1867_010690,C_1871_002250
B_1867_007919,C_1871_005239
B_1867_003088,C_1871_001347
B_1867_009122,C_1871_001792
B_1867_009243,C_1871_001164
B_1867_010697,C_1871_003759
B_1867_000810,C_1871_002903
B_1867_003723,C_1871_004057
B_1867_007956,C_1871_001799
B_1867_006430,C_1871_004427
B_1867_008108,C_1871_004535
B_1867_006478,C_1871_002877
B_1867_009186,C_1871_001632
B_1867_000541,C_1871_002325
B_1867_009230,C_1871_003324
B_1867_006398,C_1871_001850
B_1867_003166,C_1871_004929
B_1867_000059,C_1871_002466
B_1867_010710,C_1871_001718
B_1867_006227,C_1871_005133
B_1867_000268,C_1871_005513
B_1867_010723,C_1871_005299
B_1867_006075,C_1871_002334
B_1867_000149,C_1871_002112
B_1867_000549,C_1871_002615
B_1867_003620,C_1871_003171
B_1867_003755,C_1871_002787
B_1867_003876,C_1871_005523
B_1867_006167,C_1871_005057
B_1867_000639,C_1871_004393
B_1867_006161,C_1871_001585
B_1867_003210,C_1871_004713
B_1867_010734,C_1871_003197
B_1867_003493,C_1871_003340
B_1867_009274,C_1871_013464
B_1867_010736,C_1871_003090
B_1867_000312,C_1871_002081
B_1867_003591,C_1871_004191
B_1867_003547,C_1871_004987
B_1867_000607,C_1871_001570
B_1867_003660,C_1871_001765
B_1867_009081,C_1871_003005
B_1867_000530,C_1871_001607
B_1867_000634,C_1871_001138
B_1867_006127,C_1871_003102
B_1867_007900,C_1871_003959
B_1867_003808,C_1871_002072
B_1867_003281,C_1871_002366
B_1867_006186,C_1871_004741
B_1867_000134,C_1871_002319
B_1867_010751,C_1871_001871
B_1867_000382,C_1871_005415
B_1867_000166,C_1871_001667
B_1867_003535,C_1871_005050
B_1867_009261,C_1871_004213
B_1867_000771,C_1871_003792
B_1867_008881,C_1871_003704
B_1867_009919,C_1871_003274
B_1867_003338,C_1871_001219
B_1867_006310,C_1871_003520
B_1867_000351,C_1871_005457
B_1867_010770,C_1871_004003
B_1867_003526,C_1871_002960
B_1867_000716,C_1871_002046
B_1867_003204,C_1871_003894
B_1867_010776,C_1871_004994
B_1867_000735,C_1871_003725
B_1867_006240,C_1871_002192
B_1867_006374,C_1871_005309
B_1867_006349,C_1871_004641
B_1867_009196,C_1871_002354
B_1867_006048,C_1871_004977
B_1867_010790,C_1871_001646
B_1867_000473,C_1871_003781
B_1867_010801,C_1871_001753
B_1867_008057,C_1871_004790
B_1867_000666,C_1871_005023
B_1867_006424,C_1871_004098
B_1867_008317,C_1871_004765
B_1867_006340,C_1871_001384
B_1867_010806,C_1871_002826
B_1867_006192,C_1871_004318
B_1867_006117,C_1871_003554
B_1867_006272,C_1871_003995
B_1867_010813,C_1871_005001
B_1867_006288,C_1871_002576
B_1868_003504,C_1871_003014
B_1868_011313,C_1871_002189
B_1868_003633,C_1871_003216
B_1868_005367,C_1871_015449
B_1868_000307,C_1871_004650
B_1868_011358,C_1871_003591
B_1868_009952,C_1871_004630
B_1868_006141,C_1871_001811
B_1868_006231,C_1871_003768
B_1868_000252,C_1871_002751
B_1868_009136,C_1871_002001
B_1868_009904,C_1871_001895
B_1868_003225,C_1871_003374
B_1868_011284,C_1871_004231
B_1868_009145,C_1871_001455
B_1868_008050,C_1871_004256
B_1868_006465,C_1871_001832
B_1868_008118,C_1871_003247
B_1868_005410,C_1871_005195
B_1868_003326,C_1871_003000
B_1868_011288,C_1871_004759
B_1868_003116,C_1871_004592
B_1868_000177,C_1871_003973
B_1868_000440,C_1871_003680
B_1868_000765,C_1871_004831
B_1868_008041,C_1871_002800
B_1868_011290,C_1871_005399
B_1868_006196,C_1871_004277
B_1868_003110,C_1871_004575
B_1868_000407,C_1871_005228
B_1868_003394,C_1871_005291
B_1868_011306,C_1871_002328
B_1868_011316,C_1871_002556
B_1868_003512,C_1871_004047
B_1868_000744,C_1871_003122
B_1868_000798,C_1871_003816
B_1868_009092,C_1871_003669
B_1868_000393,C_1871_001827
B_1868_006251,C_1871_003714
B_1868_000652,C_1871_003875
B_1868_009943,C_1871_003297
B_1868_010665,C_1871_003206
B_1868_003289,C_1871_002214
B_1868_009072,C_1871_005163
B_1868_011318,C_1871_001122
B_1868_000371,C_1871_004107
B_1868_006144,C_1871_001615
B_1868_003827,C_1871_005453
B_1868_007928,C_1871_004606
B_1868_003835,C_1871_005185
B_1868_006102,C_1871_004497
B_1868_003687,C_1871_001788
B_1868_003866,C_1871_003221
B_1868_000452,C_1871_002089
B_1868_000821,C_1871_002480
B_1868_006331,C_1871_002384
B_1868_003847,C_1871_003096
B_1868_011329,C_1871_002836
B_1868_001017,C_1871_001272
B_1868_000232,C_1871_001694
B_1868_010777,C_1871_004398
B_1868_011335,C_1871_005035
B_1868_008045,C_1871_005439
B_1868_008092,C_1871_002890
B_1868_009911,C_1871_003489
B_1868_009107,C_1871_001889
B_1868_003699,C_1871_005088
